,ANO_SEMESTRE,DISCIPLINA,DESCRICAO,TAXA_DE_APROVACAO,Frequência da matéria,TAXA_REPROVACAO_POR_NOTA,TAXA_REPROVACAO_POR_FALTA,TAXA_DE_TRANCAMENTO,Tipo_de_materia,Escola
1534,2019.1.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,0.38,22,0.35,0.03,0.24,OBRIGATORIA,EM
1535,2019.2.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,0.52,22,0.15,0.0,0.33,OBRIGATORIA,EM
1536,2009.1.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.8611111111111112,9,0.027777777777777776,0.08333333333333333,0.027777777777777776,CANCELADA,
1537,2009.2.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.91875,9,0.025,0.05625,0.0,CANCELADA,
1538,2010.1.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.95875,9,0.0,0.04125,0.0,CANCELADA,
1539,2010.2.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.87125,9,0.03125,0.0975,0.0,CANCELADA,
1540,2011.1.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.93,9,0.0,0.04,0.02,CANCELADA,
1541,2011.2.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.9,9,0.03,0.07,0.0,CANCELADA,
1542,2012.1.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.85,9,0.0,0.15,0.0,CANCELADA,
1543,2012.2.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.75,9,0.0,0.25,0.0,CANCELADA,
1544,2013.1.0,PRO702,SEMINARIO E TRABALHOS ORIENTADOS EM ENGENHARIA DE PRODUCAO,0.77,9,0.0,0.21,0.02,CANCELADA,
1545,2009.1.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.875,9,0.05,0.055,0.015,CANCELADA,
1546,2009.2.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.78,9,0.11,0.08,0.03,CANCELADA,
1547,2010.1.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.73,9,0.18,0.07,0.02,CANCELADA,
1548,2010.2.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.8,9,0.02,0.13,0.04,CANCELADA,
1549,2011.1.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.91,9,0.05,0.05,0.0,CANCELADA,
1550,2011.2.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.91,9,0.03,0.03,0.03,CANCELADA,
1551,2012.1.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.93,9,0.03,0.0,0.03,CANCELADA,
1552,2012.2.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.76,9,0.12,0.1,0.02,CANCELADA,
1553,2013.1.0,PRO703,PROBABILIDADE APLICADA A ENGENHARIA,0.71,9,0.24,0.03,0.03,CANCELADA,
1554,2009.1.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,1.0,9,0.0,0.0,0.0,CANCELADA,
1555,2009.2.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.725,9,0.11499999999999999,0.06,0.11,CANCELADA,
1556,2010.1.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.83,9,0.0,0.17,0.0,CANCELADA,
1557,2010.2.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.9,9,0.0,0.07,0.02,CANCELADA,
1558,2011.1.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.95,9,0.0,0.02,0.02,CANCELADA,
1559,2011.2.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.85,9,0.02,0.05,0.07,CANCELADA,
1560,2012.1.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.87,9,0.03,0.03,0.06,CANCELADA,
1561,2012.2.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.71,9,0.1,0.19,0.0,CANCELADA,
1562,2013.1.0,PRO705,ESTATISTICA APLICADA A ENGENHARIA,0.97,9,0.0,0.03,0.0,CANCELADA,
1563,2009.1.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,1.0,9,0.0,0.0,0.0,CANCELADA,
1564,2009.2.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.89,9,0.0,0.0,0.11,CANCELADA,
1565,2010.1.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.95,9,0.02,0.02,0.0,CANCELADA,
1566,2010.2.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.94,9,0.06,0.0,0.0,CANCELADA,
1567,2011.1.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,1.0,9,0.0,0.0,0.0,CANCELADA,
1568,2011.2.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.95,9,0.0,0.03,0.03,CANCELADA,
1569,2012.1.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.89,9,0.0,0.0,0.11,CANCELADA,
1570,2012.2.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.95,9,0.0,0.02,0.02,CANCELADA,
1571,2013.1.0,PRO707,TEORIA GERAL DA ADMINISTRACAO,0.9,9,0.05,0.03,0.03,CANCELADA,
1572,2009.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.81,20,0.0,0.0,0.19,OBRIGATORIA,EM
1573,2009.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.9533333333333333,20,0.0,0.03333333333333333,0.016666666666666666,OBRIGATORIA,EM
1574,2010.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.68,20,0.0,0.05,0.27,OBRIGATORIA,EM
1575,2011.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",1.0,20,0.0,0.0,0.0,OBRIGATORIA,EM
1576,2012.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.93,20,0.0,0.02,0.05,OBRIGATORIA,EM
1577,2012.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.94,20,0.0,0.0,0.06,OBRIGATORIA,EM
1578,2013.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.88,20,0.0,0.0,0.12,OBRIGATORIA,EM
1579,2013.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.93,20,0.0,0.0,0.07,OBRIGATORIA,EM
1580,2014.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.9,20,0.0,0.02,0.07,OBRIGATORIA,EM
1581,2014.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.88,20,0.0,0.0,0.12,OBRIGATORIA,EM
1582,2015.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.65,20,0.14,0.05,0.16,OBRIGATORIA,EM
1583,2015.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.85,20,0.0,0.0,0.15,OBRIGATORIA,EM
1584,2016.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.99,20,0.0,0.0,0.01,OBRIGATORIA,EM
1585,2016.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.91,20,0.0,0.0,0.09,OBRIGATORIA,EM
1586,2017.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.92,20,0.0,0.03,0.05,OBRIGATORIA,EM
1587,2017.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.79,20,0.0,0.12,0.09,OBRIGATORIA,EM
1588,2018.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.92,20,0.0,0.03,0.05,OBRIGATORIA,EM
1589,2018.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.75,20,0.0,0.08,0.17,OBRIGATORIA,EM
1590,2019.1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.83,20,0.0,0.17,0.0,OBRIGATORIA,EM
1591,2019.2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",0.89,20,0.0,0.03,0.08,OBRIGATORIA,EM
1592,2009.1.0,PRO713,ENGENHARIA DA QUALIDADE,0.97,21,0.0,0.0,0.03,CANCELADA,
1593,2009.2.0,PRO713,ENGENHARIA DA QUALIDADE,0.87,21,0.0,0.0,0.13,CANCELADA,
1594,2009.3.0,PRO713,ENGENHARIA DA QUALIDADE,1.0,21,0.0,0.0,0.0,CANCELADA,
1595,2010.2.0,PRO713,ENGENHARIA DA QUALIDADE,0.94,21,0.0,0.0,0.06,CANCELADA,
1596,2011.2.0,PRO713,ENGENHARIA DA QUALIDADE,0.975,21,0.0,0.0,0.025,CANCELADA,
1597,2012.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.92,21,0.0,0.0,0.08,OBRIGATORIA,EM
1598,2012.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.8,21,0.1,0.0,0.1,OBRIGATORIA,EM
1599,2013.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.94,21,0.03,0.0,0.03,OBRIGATORIA,EM
1600,2013.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.88,21,0.07,0.02,0.02,OBRIGATORIA,EM
1601,2014.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.88,21,0.02,0.0,0.1,OBRIGATORIA,EM
1602,2014.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.84,21,0.03,0.03,0.11,OBRIGATORIA,EM
1603,2015.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.85,21,0.12,0.03,0.0,OBRIGATORIA,EM
1604,2015.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.77,21,0.06,0.03,0.14,OBRIGATORIA,EM
1605,2016.1.0,PRO723,ENGENHARIA DA QUALIDADE,1.0,21,0.0,0.0,0.0,OBRIGATORIA,EM
1606,2016.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.89,21,0.09,0.0,0.02,OBRIGATORIA,EM
1607,2017.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.91,21,0.07,0.0,0.02,OBRIGATORIA,EM
1608,2017.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.86,21,0.09,0.0,0.05,OBRIGATORIA,EM
1609,2018.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.43,21,0.32,0.11,0.14,OBRIGATORIA,EM
1610,2018.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.93,21,0.07,0.0,0.0,OBRIGATORIA,EM
1611,2019.1.0,PRO723,ENGENHARIA DA QUALIDADE,0.81,21,0.09,0.06,0.04,OBRIGATORIA,EM
1612,2019.2.0,PRO723,ENGENHARIA DA QUALIDADE,0.74,21,0.11,0.04,0.11,OBRIGATORIA,EM
1613,2009.1.0,QUI701,QUIMICA FUNDAMENTAL,0.8511111111111114,22,0.1322222222222222,0.0,0.01666666666666667,OBRIGATORIA,ICEB
1614,2009.2.0,QUI701,QUIMICA FUNDAMENTAL,0.7666666666666667,22,0.15444444444444447,0.07666666666666666,0.0,OBRIGATORIA,ICEB
1615,2010.1.0,QUI701,QUIMICA FUNDAMENTAL,0.8433333333333334,22,0.09333333333333334,0.06333333333333334,0.0,OBRIGATORIA,ICEB
1616,2010.2.0,QUI701,QUIMICA FUNDAMENTAL,0.7933333333333333,22,0.12333333333333334,0.08333333333333333,0.0,OBRIGATORIA,ICEB
1617,2011.1.0,QUI701,QUIMICA FUNDAMENTAL,0.79,22,0.10000000000000002,0.10000000000000002,0.01,OBRIGATORIA,ICEB
1618,2011.2.0,QUI701,QUIMICA FUNDAMENTAL,0.47333333333333333,22,0.4066666666666667,0.10666666666666667,0.013333333333333334,OBRIGATORIA,ICEB
1619,2012.1.0,QUI701,QUIMICA FUNDAMENTAL,0.77,22,0.17333333333333334,0.04666666666666667,0.006666666666666667,OBRIGATORIA,ICEB
1620,2012.2.0,QUI701,QUIMICA FUNDAMENTAL,0.59,22,0.32,0.08,0.01,OBRIGATORIA,ICEB
1621,2013.1.0,QUI701,QUIMICA FUNDAMENTAL,0.5433333333333333,22,0.25999999999999995,0.19000000000000003,0.01,OBRIGATORIA,ICEB
1622,2013.2.0,QUI701,QUIMICA FUNDAMENTAL,0.5366666666666666,22,0.43,0.023333333333333334,0.01,OBRIGATORIA,ICEB
1623,2014.1.0,QUI701,QUIMICA FUNDAMENTAL,0.6233333333333334,22,0.2866666666666667,0.08333333333333333,0.008333333333333333,OBRIGATORIA,ICEB
1624,2014.2.0,QUI701,QUIMICA FUNDAMENTAL,0.5433333333333333,22,0.3566666666666667,0.07833333333333332,0.018333333333333333,OBRIGATORIA,ICEB
1625,2015.1.0,QUI701,QUIMICA FUNDAMENTAL,0.7416666666666667,22,0.18666666666666668,0.07166666666666667,0.0,OBRIGATORIA,ICEB
1626,2015.2.0,QUI701,QUIMICA FUNDAMENTAL,0.6000000000000001,22,0.16333333333333333,0.2366666666666667,0.0,OBRIGATORIA,ICEB
1627,2016.1.0,QUI701,QUIMICA FUNDAMENTAL,0.7166666666666667,22,0.12833333333333333,0.15666666666666668,0.0,OBRIGATORIA,ICEB
1628,2016.2.0,QUI701,QUIMICA FUNDAMENTAL,0.5366666666666666,22,0.4116666666666666,0.05333333333333334,0.0,OBRIGATORIA,ICEB
1629,2017.1.0,QUI701,QUIMICA FUNDAMENTAL,0.64,22,0.17500000000000002,0.17333333333333334,0.01,OBRIGATORIA,ICEB
1630,2017.2.0,QUI701,QUIMICA FUNDAMENTAL,0.5666666666666667,22,0.28,0.15333333333333332,0.0,OBRIGATORIA,ICEB
1631,2018.1.0,QUI701,QUIMICA FUNDAMENTAL,0.7200000000000001,22,0.22666666666666666,0.053333333333333344,0.0,OBRIGATORIA,ICEB
1632,2018.2.0,QUI701,QUIMICA FUNDAMENTAL,0.5537499999999999,22,0.21,0.21500000000000002,0.021249999999999998,OBRIGATORIA,ICEB
1633,2019.1.0,QUI701,QUIMICA FUNDAMENTAL,0.73125,22,0.19,0.0525,0.027500000000000004,OBRIGATORIA,ICEB
1634,2019.2.0,QUI701,QUIMICA FUNDAMENTAL,0.53125,22,0.3025,0.13875,0.02375,OBRIGATORIA,ICEB
1635,2009.2.0,FIS132,FISICA III,0.5466666666666667,22,0.20000000000000004,0.12666666666666668,0.12333333333333334,OBRIGATORIA,ICEB
1636,2010.1.0,FIS132,FISICA III,0.5628571428571428,22,0.24285714285714283,0.1142857142857143,0.07857142857142858,OBRIGATORIA,ICEB
1637,2010.2.0,FIS132,FISICA III,0.5237499999999999,22,0.32375,0.05,0.09999999999999999,OBRIGATORIA,ICEB
1638,2011.1.0,FIS132,FISICA III,0.6125,22,0.29500000000000004,0.04625,0.04625,OBRIGATORIA,ICEB
1639,2011.2.0,FIS132,FISICA III,0.51,22,0.33999999999999997,0.08571428571428573,0.0642857142857143,OBRIGATORIA,ICEB
1640,2012.1.0,FIS132,FISICA III,0.6724999999999999,22,0.17750000000000002,0.0125,0.14125,OBRIGATORIA,ICEB
1641,2012.2.0,FIS132,FISICA III,0.4757142857142857,22,0.42714285714285716,0.055714285714285716,0.04,OBRIGATORIA,ICEB
1642,2013.1.0,FIS132,FISICA III,0.50875,22,0.4025,0.02875,0.055,OBRIGATORIA,ICEB
1643,2013.2.0,FIS132,FISICA III,0.50875,22,0.35125,0.034999999999999996,0.1075,OBRIGATORIA,ICEB
1644,2014.1.0,FIS132,FISICA III,0.39624999999999994,22,0.3762500000000001,0.07250000000000001,0.15625,OBRIGATORIA,ICEB
1645,2014.2.0,FIS132,FISICA III,0.4742857142857143,22,0.31857142857142856,0.07285714285714286,0.1357142857142857,OBRIGATORIA,ICEB
1646,2015.1.0,FIS132,FISICA III,0.4075,22,0.34,0.10625000000000001,0.145,OBRIGATORIA,ICEB
1647,2015.2.0,FIS132,FISICA III,0.4928571428571429,22,0.25428571428571434,0.11714285714285715,0.13428571428571429,OBRIGATORIA,ICEB
1648,2016.1.0,FIS132,FISICA III,0.56875,22,0.30375,0.045,0.0825,OBRIGATORIA,ICEB
1649,2016.2.0,FIS132,FISICA III,0.5257142857142857,22,0.2814285714285714,0.054285714285714284,0.14142857142857143,OBRIGATORIA,ICEB
1650,2017.1.0,FIS132,FISICA III,0.70875,22,0.17750000000000002,0.022500000000000003,0.09375000000000001,OBRIGATORIA,ICEB
1651,2017.2.0,FIS132,FISICA III,0.6142857142857144,22,0.26285714285714284,0.038571428571428576,0.08285714285714285,OBRIGATORIA,ICEB
1652,2018.1.0,FIS132,FISICA III,0.6812499999999999,22,0.15625000000000003,0.052500000000000005,0.11125000000000002,OBRIGATORIA,ICEB
1653,2018.2.0,FIS132,FISICA III,0.5171428571428571,22,0.19571428571428573,0.12142857142857143,0.16999999999999998,OBRIGATORIA,ICEB
1654,2018.4.0,FIS132,FISICA III,0.95,22,0.05,0.0,0.0,OBRIGATORIA,ICEB
1655,2019.1.0,FIS132,FISICA III,0.57375,22,0.18500000000000003,0.1325,0.10875000000000001,OBRIGATORIA,ICEB
1656,2019.2.0,FIS132,FISICA III,0.32142857142857145,22,0.27571428571428575,0.14142857142857143,0.2614285714285714,OBRIGATORIA,ICEB
1657,2009.2.0,FIS133,FISICA IV,0.61,22,0.2,0.14,0.05,OBRIGATORIA,ICEB
1658,2010.1.0,FIS133,FISICA IV,0.73,22,0.1675,0.045,0.05499999999999999,OBRIGATORIA,ICEB
1659,2010.2.0,FIS133,FISICA IV,0.7083333333333334,22,0.20166666666666666,0.05333333333333334,0.03833333333333334,OBRIGATORIA,ICEB
1660,2011.1.0,FIS133,FISICA IV,0.6916666666666668,22,0.22166666666666668,0.075,0.01,OBRIGATORIA,ICEB
1661,2011.2.0,FIS133,FISICA IV,0.7050000000000001,22,0.21666666666666667,0.04833333333333333,0.028333333333333332,OBRIGATORIA,ICEB
1662,2012.1.0,FIS133,FISICA IV,0.795,22,0.035,0.016666666666666666,0.155,OBRIGATORIA,ICEB
1663,2012.2.0,FIS133,FISICA IV,0.7233333333333333,22,0.16166666666666665,0.08333333333333333,0.03166666666666667,OBRIGATORIA,ICEB
1664,2013.1.0,FIS133,FISICA IV,0.8500000000000001,22,0.008333333333333333,0.024999999999999998,0.11666666666666665,OBRIGATORIA,ICEB
1665,2013.2.0,FIS133,FISICA IV,0.9099999999999999,22,0.034,0.032,0.026000000000000002,OBRIGATORIA,ICEB
1666,2014.1.0,FIS133,FISICA IV,0.7483333333333334,22,0.07333333333333332,0.04,0.135,OBRIGATORIA,ICEB
1667,2014.2.0,FIS133,FISICA IV,0.8016666666666667,22,0.10333333333333333,0.02666666666666667,0.07166666666666667,OBRIGATORIA,ICEB
1668,2015.1.0,FIS133,FISICA IV,0.844,22,0.076,0.030000000000000006,0.05,OBRIGATORIA,ICEB
1669,2015.2.0,FIS133,FISICA IV,0.7366666666666667,22,0.03833333333333333,0.051666666666666666,0.17333333333333334,OBRIGATORIA,ICEB
1670,2016.1.0,FIS133,FISICA IV,0.735,22,0.10333333333333333,0.05666666666666667,0.10333333333333335,OBRIGATORIA,ICEB
1671,2016.2.0,FIS133,FISICA IV,0.7733333333333333,22,0.04,0.04833333333333334,0.13999999999999999,OBRIGATORIA,ICEB
1672,2017.1.0,FIS133,FISICA IV,0.8266666666666667,22,0.05833333333333333,0.008333333333333333,0.10499999999999998,OBRIGATORIA,ICEB
1673,2017.2.0,FIS133,FISICA IV,0.5733333333333334,22,0.22666666666666668,0.09000000000000001,0.10833333333333334,OBRIGATORIA,ICEB
1674,2018.1.0,FIS133,FISICA IV,0.6866666666666666,22,0.145,0.08666666666666667,0.07833333333333335,OBRIGATORIA,ICEB
1675,2018.2.0,FIS133,FISICA IV,0.578,22,0.21599999999999997,0.126,0.082,OBRIGATORIA,ICEB
1676,2018.4.0,FIS133,FISICA IV,0.89,22,0.07,0.04,0.0,OBRIGATORIA,ICEB
1677,2019.1.0,FIS133,FISICA IV,0.6566666666666667,22,0.09500000000000001,0.06833333333333334,0.18000000000000002,OBRIGATORIA,ICEB
1678,2019.2.0,FIS133,FISICA IV,0.395,22,0.3066666666666667,0.06333333333333334,0.23666666666666666,OBRIGATORIA,ICEB
1679,2009.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.48,21,0.29,0.1,0.13,OBRIGATORIA,ICEB
1680,2010.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.7466666666666667,21,0.2333333333333333,0.0,0.02,OBRIGATORIA,ICEB
1681,2010.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.64,21,0.16,0.14,0.06,OBRIGATORIA,ICEB
1682,2011.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.7233333333333333,21,0.18000000000000002,0.04666666666666666,0.04666666666666667,OBRIGATORIA,ICEB
1683,2011.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.6133333333333334,21,0.33,0.03333333333333333,0.023333333333333334,OBRIGATORIA,ICEB
1684,2012.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.6133333333333334,21,0.06999999999999999,0.016666666666666666,0.3,OBRIGATORIA,ICEB
1685,2012.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.29,21,0.4366666666666667,0.10333333333333333,0.17,OBRIGATORIA,ICEB
1686,2013.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.33,21,0.44,0.055,0.18,OBRIGATORIA,ICEB
1687,2013.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.345,21,0.33,0.03,0.30000000000000004,OBRIGATORIA,ICEB
1688,2014.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.38,21,0.325,0.125,0.165,OBRIGATORIA,ICEB
1689,2014.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.935,21,0.03,0.0,0.04,OBRIGATORIA,ICEB
1690,2015.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.345,21,0.47,0.04,0.14500000000000002,OBRIGATORIA,ICEB
1691,2015.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.67,21,0.125,0.095,0.10500000000000001,OBRIGATORIA,ICEB
1692,2016.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.64,21,0.19,0.1,0.06999999999999999,OBRIGATORIA,ICEB
1693,2016.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.53,21,0.31,0.1,0.06,OBRIGATORIA,ICEB
1694,2017.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.575,21,0.315,0.035,0.075,OBRIGATORIA,ICEB
1695,2017.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.92,21,0.05,0.0,0.03,OBRIGATORIA,ICEB
1696,2018.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.485,21,0.21,0.15,0.155,OBRIGATORIA,ICEB
1697,2018.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.63,21,0.075,0.11,0.185,OBRIGATORIA,ICEB
1698,2019.1.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.6566666666666666,21,0.22,0.06666666666666667,0.05666666666666667,OBRIGATORIA,ICEB
1699,2019.2.0,MTM703,CALCULO DIFERENCIAL E INTEGRAL C,0.26666666666666666,21,0.25,0.13333333333333333,0.35333333333333333,OBRIGATORIA,ICEB
1700,2009.2.0,PRO345,ADMINISTRACAO DE MARKETING,0.44,8,0.0,0.11,0.44,ELETIVA,
1701,2011.1.0,PRO345,ADMINISTRACAO DE MARKETING,1.0,8,0.0,0.0,0.0,ELETIVA,
1702,2013.2.0,PRO345,ADMINISTRACAO DE MARKETING,0.83,8,0.0,0.0,0.17,ELETIVA,
1703,2015.2.0,PRO345,ADMINISTRACAO DE MARKETING,0.71,8,0.14,0.0,0.14,ELETIVA,
1704,2016.1.0,PRO345,ADMINISTRACAO DE MARKETING,0.9,8,0.1,0.0,0.0,ELETIVA,
1705,2017.2.0,PRO345,ADMINISTRACAO DE MARKETING,0.81,8,0.0,0.0,0.19,ELETIVA,
1706,2018.2.0,PRO345,ADMINISTRACAO DE MARKETING,0.89,8,0.0,0.0,0.11,ELETIVA,
1707,2019.2.0,PRO345,ADMINISTRACAO DE MARKETING,1.0,8,0.0,0.0,0.0,ELETIVA,
1708,2009.2.0,PRO709,ORGANIZACAO DO TRABALHO,1.0,7,0.0,0.0,0.0,CANCELADA,
1709,2010.2.0,PRO709,ORGANIZACAO DO TRABALHO,0.98,7,0.0,0.0,0.02,CANCELADA,
1710,2011.1.0,PRO709,ORGANIZACAO DO TRABALHO,0.905,7,0.0,0.0,0.095,CANCELADA,
1711,2011.2.0,PRO709,ORGANIZACAO DO TRABALHO,0.89,7,0.0,0.02,0.09,CANCELADA,
1712,2012.1.0,PRO719,ORGANIZACAO DO TRABALHO,0.91,7,0.0,0.0,0.09,CANCELADA,
1713,2012.2.0,PRO719,ORGANIZACAO DO TRABALHO,1.0,7,0.0,0.0,0.0,CANCELADA,
1714,2013.1.0,PRO719,ORGANIZACAO DO TRABALHO,0.94,7,0.0,0.0,0.06,CANCELADA,
1715,2010.1.0,BCC342,INTRODUCAO A OTIMIZACAO,0.38,10,0.0,0.38,0.25,CANCELADA,
1716,2010.2.0,BCC342,INTRODUCAO A OTIMIZACAO,0.71,10,0.0,0.07,0.21,CANCELADA,
1717,2011.1.0,BCC342,INTRODUCAO A OTIMIZACAO,0.775,10,0.18,0.015,0.03,CANCELADA,
1718,2011.2.0,BCC342,INTRODUCAO A OTIMIZACAO,0.6950000000000001,10,0.07,0.09,0.14,CANCELADA,
1719,2012.1.0,BCC342,INTRODUCAO A OTIMIZACAO,0.7,10,0.1,0.0,0.2,CANCELADA,
1720,2012.2.0,BCC342,INTRODUCAO A OTIMIZACAO,0.8049999999999999,10,0.11,0.04,0.04,CANCELADA,
1721,2013.1.0,BCC342,INTRODUCAO A OTIMIZACAO,0.72,10,0.13,0.06,0.08499999999999999,CANCELADA,
1722,2013.2.0,BCC342,INTRODUCAO A OTIMIZACAO,0.7050000000000001,10,0.13,0.015,0.155,CANCELADA,
1723,2014.1.0,BCC342,INTRODUCAO A OTIMIZACAO,0.7150000000000001,10,0.22,0.0,0.06,CANCELADA,
1724,2014.2.0,BCC342,INTRODUCAO A OTIMIZACAO,0.66,10,0.25,0.03,0.06,CANCELADA,
1725,2010.1.0,PRO714,ECONOMIA INDUSTRIAL,1.0,18,0.0,0.0,0.0,OBRIGATORIA,EM
1726,2011.1.0,PRO714,ECONOMIA INDUSTRIAL,1.0,18,0.0,0.0,0.0,OBRIGATORIA,EM
1727,2012.1.0,PRO714,ECONOMIA INDUSTRIAL,0.81,18,0.1,0.0,0.1,OBRIGATORIA,EM
1728,2012.2.0,PRO714,ECONOMIA INDUSTRIAL,0.74,18,0.26,0.0,0.0,OBRIGATORIA,EM
1729,2013.1.0,PRO714,ECONOMIA INDUSTRIAL,0.74,18,0.14,0.0,0.11,OBRIGATORIA,EM
1730,2013.2.0,PRO714,ECONOMIA INDUSTRIAL,0.88,18,0.08,0.04,0.0,OBRIGATORIA,EM
1731,2014.1.0,PRO714,ECONOMIA INDUSTRIAL,0.82,18,0.1,0.02,0.05,OBRIGATORIA,EM
1732,2014.2.0,PRO714,ECONOMIA INDUSTRIAL,0.58,18,0.19,0.06,0.16,OBRIGATORIA,EM
