"ano";"semestre";"campus";"unidade_academica";"curso";"habilitacao";"formato";"diplomados"
2009;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";6
2009;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"LICENCIATURA EM EDUCACAO BASICA - ANOS INICIAIS-D01";"";"DISTANCIA";1
2009;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";30
2009;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";18
2009;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";39
2009;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";19
2009;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";31
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";12
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";22
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";17
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";22
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";32
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";21
2009;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";29
2009;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";32
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";7
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";12
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";11
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";5
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";9
2009;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";15
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";7
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";9
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";5
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";6
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";9
2009;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";15
2010;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";16
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";10
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";12
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";5
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";18
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";6
2010;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";1
2010;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA: LICENCIATURA PARA A EDUCACAO INFANTIL-D02";"";"DISTANCIA";924
2010;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";36
2010;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";18
2010;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";27
2010;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";34
2010;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";20
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";8
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";15
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";12
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";18
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";8
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";14
2010;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";10
2010;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";26
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";11
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";10
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";6
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";2
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";3
2010;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";3
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";6
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";2
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";4
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";5
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";9
2010;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";13
2010;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";14
2010;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";6
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";10
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";34
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";6
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";17
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";11
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";3
2010;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";2
2010;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"LICENCIATURA EM EDUCACAO BASICA - ANOS INICIAIS-D01";"";"DISTANCIA";7
2010;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";164
2010;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA: LICENCIATURA PARA A EDUCACAO INFANTIL-D02";"";"DISTANCIA";1
2010;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";49
2010;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";21
2010;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";26
2010;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";11
2010;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";31
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";15
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";20
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";10
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";32
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";14
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";23
2010;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";23
2010;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";24
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";12
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";4
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";23
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";2
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";10
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"BACHARELADO";"PRESENCIAL";2
2010;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";10
2010;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";6
2010;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";17
2010;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";7
2010;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";6
2010;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";11
2011;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";5
2011;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";5
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";7
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";17
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";2
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";2
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";7
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";10
2011;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";2
2011;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";332
2011;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";372
2011;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";28
2011;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";19
2011;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";6
2011;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";28
2011;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";4
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";7
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";17
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";6
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";16
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";6
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";14
2011;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";9
2011;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";11
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";6
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";3
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";17
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";3
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";1
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";7
2011;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";6
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";4
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";4
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";4
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";2
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";5
2011;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";4
2011;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";12
2011;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";13
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";44
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";13
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";3
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";2
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";11
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";2
2011;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";16
2011;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";44
2011;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"LICENCIATURA EM EDUCACAO BASICA - ANOS INICIAIS-D01";"";"DISTANCIA";1
2011;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"";"DISTANCIA";28
2011;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";103
2011;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA: LICENCIATURA PARA A EDUCACAO INFANTIL-D02";"MAGISTERIO NOS ANOS INICIAIS DO ENSINO FUNDAMENTAL";"DISTANCIA";399
2011;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";37
2011;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";12
2011;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";32
2011;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";4
2011;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";11
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";10
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";20
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";8
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";16
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";12
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";13
2011;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";27
2011;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";38
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";9
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";20
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";6
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";2
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"FISICA BASICA";"PRESENCIAL";2
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";5
2011;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";8
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";6
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";3
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";2
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";10
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";8
2011;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";11
2012;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";23
2012;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";15
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";22
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";12
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";3
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";4
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";2
